C_right,v_cap,C_sys,PID_7A_loop,PID_45W_loop,PID_n7A_loop,supercap_max_power_current,supercap_target_voltage
-0.014506,21.842051,1.682638,24.997803,24.997803,17.604836,2.372456,24.820515
-0.019341,21.842051,1.656851,24.997803,24.997803,17.587105,2.372456,24.820515
-0.019341,21.842051,1.656851,24.997803,24.997803,17.587105,2.372456,24.820515
0.058022,21.842051,1.798682,24.997803,24.997803,17.587105,2.372456,24.820515
0.077363,21.842051,1.656851,24.997803,24.997803,17.569378,2.372456,24.820515
0.090256,21.842051,1.656851,24.997803,24.997803,17.613699,2.372456,24.820515
0.199854,21.842051,1.656851,24.997803,24.997803,17.560513,2.372456,24.820515
0.154725,21.842051,1.656851,24.997803,24.997803,17.542934,2.372456,24.820515
0.180513,21.842051,1.669744,24.997803,24.997803,17.560513,2.372456,24.820515
-0.438389,21.842051,2.108133,24.997803,24.997803,17.587105,2.372456,24.820515
0.000000,21.842051,2.108133,24.997803,24.997803,17.587105,2.372456,24.820515
0.000000,21.842051,2.108133,24.997803,24.997803,17.578241,2.372456,24.820515
-0.270769,21.842051,1.650404,24.997803,24.997803,17.578241,2.372456,24.820515
-0.012894,21.842051,1.656851,24.997803,24.997803,17.578241,2.372456,24.820515
0.045128,21.842051,1.663298,24.997803,24.997803,17.595970,2.372456,24.820515
-0.077363,21.842051,1.663298,24.997803,24.997803,17.587105,2.372456,24.820515
0.025788,21.842051,1.656851,24.997803,24.997803,17.587105,2.372456,24.820515
0.038681,21.859779,1.656851,24.997803,24.997803,17.551649,2.372456,24.820515
0.122285,21.842051,1.869598,24.997803,24.997803,17.551649,2.372456,24.820515
0.148278,21.842051,1.940514,24.997803,24.997803,17.569790,2.372456,24.820515
0.109597,21.842051,1.656860,24.997803,24.997803,17.560513,2.372456,24.820515
0.064469,21.842051,1.649031,24.997803,24.997803,17.551649,2.372456,24.820515
0.109597,21.842051,1.650404,24.997803,24.997803,17.551649,2.372456,24.820515
0.077363,21.842051,1.766448,24.997803,24.997803,17.560513,2.372456,24.820515
0.000000,21.842051,2.204836,24.997803,24.997803,17.595970,2.372456,24.820515
-0.064469,21.842051,2.469159,24.997803,24.997803,17.595970,2.372456,24.820515
0.154542,21.842051,2.385349,24.997803,24.997803,17.551649,2.372456,24.820515
0.051575,21.842051,1.979195,24.997803,24.997803,17.569378,2.372456,24.820515
0.154725,21.842051,1.656851,24.997803,24.997803,17.525055,2.372456,24.820515
0.103348,21.842051,2.327327,24.997803,24.997803,17.569378,2.372456,24.820515
0.116044,21.842051,2.101686,24.997803,24.997803,17.569378,2.372456,24.820515
0.025788,21.842051,2.075899,24.997803,24.997803,17.551649,2.372456,24.820515
0.116044,21.842051,1.908279,24.997803,24.997803,17.551649,2.372456,24.820515
0.116044,21.842051,1.656851,24.997803,24.997803,17.578241,2.372456,24.820515
-0.025788,21.850916,1.682638,24.997803,24.997803,17.613699,2.372456,24.820515
-0.006447,21.842051,2.159708,24.997803,24.997803,17.560513,2.372456,24.820515
0.109597,21.842051,2.385365,24.997803,24.997803,17.595970,2.372456,24.820515
0.103250,21.842051,2.424031,24.997803,24.997803,17.569378,2.372456,24.820515
0.019341,21.842051,2.475606,24.997803,24.997803,17.578241,2.372456,24.820515
0.051575,21.842051,2.475606,24.997803,24.997803,17.542934,2.372456,24.820515
0.032234,21.842051,1.658220,24.997803,24.997803,17.551649,2.372456,24.820515
0.103150,21.842051,1.656851,24.997803,24.997803,17.569378,2.372456,24.820515
-0.103150,21.850916,1.727767,24.997803,24.997803,17.613699,2.372456,24.820515
0.025788,21.842051,2.482053,24.997803,24.997803,17.551649,2.372456,24.820515
0.096703,21.842051,2.469159,24.997803,24.997803,17.595970,2.372456,24.820515
0.038681,21.842051,2.469159,24.997803,24.997803,17.560513,2.372456,24.820515
0.032288,21.842051,2.269305,24.997803,24.997803,17.578241,2.372456,24.820515
0.064469,21.842051,1.921173,24.997803,24.997803,17.595970,2.572309,24.820515
-0.006447,21.842051,1.753554,24.997803,24.997803,17.560513,2.572309,24.820515
0.014506,21.842051,1.921180,24.997803,24.997803,17.560513,2.572309,24.820515
0.025787,21.842051,2.056558,24.997803,24.997803,17.578241,2.572309,24.820515
0.135385,21.842051,2.056558,24.997803,24.997803,17.569378,2.572309,24.820515
0.000000,21.842051,1.882492,24.997803,24.997803,17.587105,2.572309,24.820515
0.077363,21.842051,1.658224,24.997803,24.997803,17.560513,2.572309,24.820515
-0.032234,21.842051,1.772895,24.997803,24.997803,17.587105,2.572309,24.820515
0.000000,21.850916,2.475606,24.997803,24.997803,17.560249,2.572309,24.820515
-0.077363,21.859779,2.482053,24.997803,24.997803,17.569378,2.572309,24.820515
0.090256,21.842051,2.475606,24.997803,24.997803,17.569378,2.572309,24.820515
